index	return	risk	AAPL	MSFT	NVDA	PLTR	SPY	TSLA
39	0.05982550605106216	0.07374479667421566	0.24246470082144184	1.0956556143497303e-16	0.32903835798897324	0.2369655747675349	0.19153136642205	0.0
40	0.06084031333253478	0.0750039597095074	0.24611092859153097	0.0	0.33860839622933064	0.24252685041145408	0.17275382476768422	2.529783129890388e-17
41	0.0618551206140125	0.07626753107130683	0.24975874912573062	0.0	0.3481746393311673	0.2480900203895347	0.15397659115356738	0.0
42	0.06286992789546107	0.07753529523057873	0.25340511548258704	0.0	0.3577498384793145	0.25364880648457394	0.13519623955352447	1.5786416041831303e-17
43	0.0638847351769401	0.07880704984501125	0.2570506554859795	4.281081673412952e-18	0.36732009708399266	0.2592099497890593	0.11641929764096859	2.3307954401536547e-18
44	0.06489954245826182	0.08008260480179927	0.2607025203418898	0.0	0.3768891333907769	0.2647719213596882	0.09763642490764507	1.3981979283093386e-17
45	0.06591434973990012	0.0813617813593648	0.264342142468937	6.032764812893351e-18	0.38645864927239953	0.27033320155367335	0.07886600670498994	5.959526961893016e-18
46	0.06692915702136999	0.0826444113532778	0.2679883277181121	0.0	0.39602869189107687	0.27589447348500157	0.06008850690580955	1.516985201184758e-17
47	0.0679439643028327	0.08393033645615648	0.27163486365443357	0.0	0.4055999364490839	0.28145517757002025	0.041310022326462324	4.7181341177248556e-17
48	0.0689587715843153	0.08521940750228886	0.27528084780913925	0.0	0.415168697631146	0.28701706139147976	0.022533393168234984	0.0
49	0.06997357886577688	0.08651148386326732	0.2789302222079777	9.112765197337657e-18	0.42473964120916374	0.2925780175159371	0.0037521190669214106	0.0
50	0.07098838614726276	0.08780970662003124	0.26923540890538916	2.3549692630370914e-18	0.43201857689669815	0.29874601419791263	1.4792530259842822e-17	1.559796139976748e-17
51	0.07200319342873389	0.0891204604386141	0.25620895136961314	0.0	0.4387256753972847	0.305065373233102	9.86062980501592e-17	1.6887265483446172e-17
52	0.07301800071031295	0.09044339918627535	0.243182493096948	1.7695204100228746e-17	0.4454327753757494	0.3113847315273025	0.0	0.0
53	0.07403280799085209	0.09177799594211898	0.23015603648181188	6.188578899526087e-18	0.4521398720452168	0.3177040914729714	1.0633705358701424e-17	0.0
54	0.07504761527315182	0.09312374948324771	0.21712957482274917	5.140859276733435e-19	0.45884697881100883	0.324023446366242	2.9567007857770855e-17	0.0
55	0.0760624225546124	0.09448018306364243	0.20410312140514233	9.103851500356828e-18	0.46555406904098523	0.33034280955387246	0.0	2.2428221754607477e-18
56	0.0770772298360971	0.0958468432506956	0.19107666030998632	0.0	0.4722611746898684	0.33666216500014545	0.0	1.2858139896007145e-17
57	0.07809203711815074	0.09722329878231525	0.17805020094030793	6.514705835757229e-18	0.4789682768624447	0.3429815221972475	2.905212894702172e-19	0.0
58	0.0791068443989944	0.09860913946609605	0.1650237452753493	0.0	0.48567537161776436	0.3493008831068864	7.08601654395459e-17	0.0
59	0.08012165168045651	0.10000397513095856	0.1519972879401827	0.0	0.4923824697156256	0.35562024234419165	1.357589950859139e-17	0.0
60	0.08113645896190895	0.10140743460514684	0.13897082961395987	0.0	0.49908956980408153	0.36193960058195856	5.698111799196658e-17	0.0
61	0.08215126624346497	0.10281916474999973	0.1259443696291498	0.0	0.5057966732216104	0.3682589571492398	5.146479302404481e-17	0.0
62	0.08316607352483046	0.10423882953094038	0.11291791493782931	9.940327349157035e-18	0.5125037660114996	0.3745783190506712	0.0	5.6899390798169374e-18
63	0.08418088080640858	0.10566610913435148	0.09989145228798293	1.5141947568252764e-18	0.5192108747809873	0.3808976729310298	0.0	8.339302928968537e-18
64	0.08519568808788704	0.10710069912298903	0.08686499344444092	3.429831215119696e-18	0.5259179759079137	0.3872170306476455	0.0	1.3693129680606648e-17
65	0.08621049536953065	0.10854230963629664	0.0738385360257942	0.0	0.5326250741699542	0.3935363898042516	5.968217775729272e-17	0.0
66	0.0872253026502705	0.10999066462616303	0.06081208522582467	1.193732627856568e-17	0.53933215915656	0.3998557556176153	0.0	1.3886080400084052e-17
67	0.08824010993207004	0.11144550114031906	0.0477856227853634	0.0	0.5460392675012796	0.4061751097133571	0.0	1.1373511699425875e-18
68	0.08925491721294304	0.11290656862684123	0.034759168034708965	7.955119156405091e-18	0.5527463604197751	0.41249447154551594	0.0	1.696790924714383e-18
69	0.09026972449443199	0.11437362829521945	0.02173272417657781	7.188271699996375e-18	0.5594534314502304	0.41881384437319175	0.0	0.0
70	0.09128453177661147	0.11584645249393012	0.00870624455350235	1.8164001149476394e-18	0.5661605742967357	0.425133181149762	3.356552542893078e-18	6.3897143447805565e-18
71	0.09229933905818674	0.11733145705220561	0.0	9.883652278203678e-18	0.56419108106194	0.43580891893806	0.0	6.682084061014093e-19
72	0.0933141463396594	0.11891409362743922	6.348242350079071e-18	5.211283172870057e-18	0.5447362161977352	0.45526378380226484	3.122970771857203e-19	0.0
73	0.09432895362113206	0.12061672421198538	0.0	0.0	0.5252813513335304	0.47471864866646973	5.286904974636838e-18	0.0
74	0.09534376090260469	0.12243434282576865	1.0294829473410431e-17	4.254812217553423e-18	0.5058264864693254	0.4941735135306746	0.0	5.9281162730921514e-18
75	0.09635856818407731	0.12436190772852629	0.0	9.28127046212398e-18	0.48637162160512076	0.5136283783948792	5.794065393943113e-17	4.8570165284183875e-18
